4fb2d8d81dc3e2a8682d84f137da48ebb3d623af	e51898049081ae3562a107025faf52051a81daa87e1708ec82c610b03bf1aeab
39842b3c97f8601e0cfc30b720824e8ca0ed2b91	ea7b19bc2d7e6068e29c238f3389e39a49901e19df28a538d5cf9ce7b2efa59e
31c0198865ef30763ed7b59836a4f023e2a2acff	8bcd7954736d104c5127d78393cefdbda9a4d6e2724ce98c2d12e64c4cb0446f
891fc8b3625d98c523bc1c634c3e825f9472f98b	feff4897781b3fe21e73e5aaa2c6c1e8598e323587314fea3cd62cba3994baa3
c0690dc0c75de29c7838b5f774e07fb068a0badb	771caf1e6ac6e86e6fe9f195579161e9e407b4ea63f82bfa110085e12d0eadc7
1fe2268590292ff54c915d91ac918c7ad7245022	bb2eb5b7aaca9be3b6a3e7003fa0ed46915257b00aac1413999070522c375ab3
9b71b2e6c55007d716ea5da9d531b01367eb447a	6ad59b124b3ef513665da0ca5d717a8c67127d84c41daee45704453a1958091c
4a5882bdb4b36d65339c99517453f36dfa950877	0989814a698b95016f58cd7050bb51b514c33ddf091e7a711c26cae6ec0e0180
8942136a8dc054f7c80df7846e4a8b7c46279e60	4ed3abfdf6cb7f4f4cc72f3f78893cdf903ffd41e634a16a2c77985e4851d6b1
396a565b5c952616a186fc9ab674ab2e585e9379	9c13e69b2484ce76b1431fd3a54b7fef56ee27be316d179653ebb3bf32ded518
003dd231248173e7c2769fa2850363fae50fff66	f04378c82cb6e0c089c0b70a7e94be42db27c568dc0335977a5ef411249bc024
469e358537df3133b1cb07d9ccec4419141481c6	faabb998b775a41809388b98e495473dda5cf4ace1284a089365607e3040fd74
30750df7f1b5a7a741aed0a011f80f4bdc271168	77a5d465cce83bb08859811966990637a9f822144387db98d5a43b14691f4f92
afd6398b619de2c5402a21f7b5d9202ba54d8ea6	e65a40072d4919dc678aa4b5daf9d8ba45a12181d36e8cb536bb41b504f75652
8cbff8a95e7161d431ee10c8467961832913a020	4b6e1292fc4cce590efd22ba83702cc788af6a83b72b1e133c648cdb919b8555
c5a8cfb789284e881758b08b466a19b8ff3f88c3	bd4c298e73d5fcedcc0e5d3681c6d34b57309f15b1ad11b1267f017e75ffc232
dbba1a1c436c51b3eade51e4813fb8742dbd88bf	81f26bd5f833ca13bf15dfe3b752d53c6142bcf3cc44555109075070b1e9de94
b37cfbcc981799459ca71aad06f7f79dcc1bb02a	d40854a52ddf0a5d5375e81aafa8557b8a42a1053dcabec80e744a738fd54398
a34f5a1a6fcf6a72824302b24b0ee7557510cb20	cc16294f5c2c5e8af8978cf78fefb3d7d3d922755bd036770e3f1497a13126fa
1289bf54cb88f101f8775760440266a6bf645715	baa03ddb65b1527571e4a17e5dd3877c6e074cef141cf00a327dc78b2323c272
5ae1471b21cb7901fd7122ad4fc671ec511896bc	ad7d64ac762c1e1da43669c8ed7ad7f81f19ece3dbe1b62c70c3168ac17bec63
ef6d552949424a15566972fa73a8f161030dff8e	58f9da86ccd44b4f49c56b0ef630f6cccacf2fd26faae50ab1b5557e738c661f
fcb090cb278d3eff40b2808a4dfcf6ea43b17dbc	037821a375f0fe80c3b0276a0e0a57c0f874a9087ebe1b13b855103f7635b32d
e391d9142aa0519792dcd8e852454cbf6a057e70	03a3e3a54936bd553514490277243b1bea1afe231965545b8e120a36736bcd1f
2807292521a2983f3e68e4fd2bf561996fde76a0	b7ccb6056f4c60b2f30e5246cda47c08727b6b0a2bbcce2ecf67b99cdd361a86
8c74fbc677aa1e6e51636082928ffb02e8c1bef2	c6a77bf666947537f007398861f987c96337940e60968b1a43f56b0a37ff7bc1
14acc69c05af7c8d59c200c54588d541519f8140	b30ca0a3cfd6f613beda09dbbc1dc01b46ca118c8751ac613e5e314c4d13a89c
e06354c4fe41516469abf401fa0c72ec60bcd029	f6b052a2c25e9dae1ab9ab5be241bbe29d6e3c069b514f965463457d719b7339
248eee578cb42deb144fddb09c0de16e04638ed7	0a750728bb13523c7819d40e0cc2de0adc65df480e478ef039e5ae4e134f61b1
79e06dc1c1f21e999e3252cdf1a6a68c0e0ab5f0	ba1fc9b0a98c47f8ad93b7693834795f5df0b55bbd87b14291d74e451be49e48
50859	c01b68f3d7e2b1e510e9e8a83358cd4d6c7d0f378ef2751510600070a611f91e
48729	f64f3841fd93d291425d998ea8e183cc513826820b1d04e5417b1e55f323ffb6
47594	d25c3c0af2d66762223b14986e8ca84edadbc210cab25c62f233fed59326c5a4
9937	41bbc9def85fec5e48b9e9fcaeb0a9d89aa7a96d3f557c0cbda85a864fa5ff11
29446	f6de771eff0efc4f63795bfa509a38b12e8ba0e4e1d0293d6c75073d398e09b2
19770	e8b150724792998bb8a52c09b6c4234e3cc8618b6dc0d50b976f257bd954ecd5
79020	9ed669e8f7d563918622727a60635673d1439884bb41cf6e49018af3b04629c6
37014	f2fadf35fbcc6c0de48f2d233bc39264696cee016d83ac2f7addb53d18ad5b40
14575	1a245d09ba672e1f474b1bcc3a11da2c08fc950ff799aa60bd6b6fe4108afc68
22776	6547a21a9b7d3479fff84db743c6f706bfff42615df0e0b1b9869b4ca7087d67
66294	fafebe45ce0f180c7b7900bfaa5f4cbde498cc5f4b1c7ef50907f6addf9eb708
92729	35568a85740994d7e57d00999d8fff82225041fcdd790344e0a56783ef1eafca
33426	9f84e0ba2caa7b529ab801dbb1aba547237d11f08ec2539fe6fb77570e1fe977
13490	5231ba12e67cb734c66fa19c4b02e8c7589b9e626ada62c1963f7a6a91874676
37696	01d4307608d32cdfa7b623b5d4b30efe451394ea43f0c840e2d86774f3ebe5ff
94842	d8faab2977fe0ead16469b28f7ab2895cd6ad30039f4173a7500d676bbb62413
85912	7ba0755cae9ceefcc0a689b0b07a95136f72eec15aaef0b802b1c246f5c65563
72425	38e988a47257367951be1ff02804cb7fb3399fd63a19b647b9d9a3c186b38c2f
94000	ed5540a1b3a307406896b246a1548b3f73d178c6a159b362b50f8039687f4b01
32390	830ce2c4c61da5ca8462f9d5cbab12650482654739d98e987c5a5236a7cc3dd4
78678	53f6da636fb458ec5bd82688c519f31fb3fbbf7ec24e37aea922af051c914b32
39681	27232623a5498275119a028f72504fe999c9224bf85c68b4a0fbacda18270e8b
82490	c5f08159ce0b79a3f9e4d6e12cd1a63063fd6f6d82f4bb03347b7e58a74c0f62
25586	b4ebad57d09f5fd285b5413b7ea00f25fde7774dc0f38fa08872c83b5e497590
47055	214bfe51ab2e0d860963e77950c8101a0f6c404c7faa7666f70928d1bcc7b8ae
51039	b0ca34ed6271a10e123df4059f40ede4e741439d95db251bdcdbd960f9f5546e
31715	30e32b5ea29655e5ac56adf2cb4847b3d81879f37072beb99d4c6cf713d0c6f9
36163	437630c2390b4f3523967be9335845b71762ac4770a1d56dfa29745b216bb301
13366	cc064cfb3f73ae80a4122e5d86d06a5bcc0afcfe072f3cb4fa16133c6a484b93
87699	2441762c4138320de5c695c2f2807e66c9ebd2698812ca30e82191c2b89b33f0
1F390-openmoji	7982d426cb25f5c6c0c1800a8ba79ec23837b4008266f9c4dd554f76060916fc
25FE-openmoji	181d5bda90e13a8a3b4a53e4ecc9bea6f02efbadb1f9dec055c82006fdff64f3
1f471-1f3fe-200d-2640-fe0f-twemoji	446f76d0f65d79ed92a42b9dd3b5e814ee816a351ada679410fea012d2547d2f
1f3c4-1f3fc-200d-2642-fe0f-twemoji	e703df6c8af71b27cd5527e81608c3eef9be783af029e08eba1a13c36e4fc3fa
1F171-openmoji	d5e08e0357cfac48f1321c2947c747830742b565da84da61b40e87fc30f7c11d
1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fe-twemoji	e6b07c42b9a6c7882effb68645cc9ea9bc63eab2cc578e1c6fbff37aead9474c
emoji_u1f53d-noto-emoji	7dbafe640a9e7cd3926984db55bd22c3041a20d011059084cba42290000651fc
1FAD1-openmoji	b73eaedb9854ac6bcbab184065e900c1933eac09e5cec2b99ff2efa17e12121f
1F9D1-1F3FC-200D-1F384-openmoji	fccdbd06bd200c92c5633fa3ad9175a540a2454095360933b91e7baffeafe750
1F9D1-1F3FC-200D-2764-FE0F-200D-1F48B-200D-1F9D1-1F3FF-openmoji	217d3a3f285cc2cbf09196caa5072b4d64dd2e03c683f61521f2afb40e721fd5
emoji_u1fac2-noto-emoji	9b057118ea6c79e757bfb7657569b5035b189287634283650f5786ffd4cd7612
1f469-1f3fc-200d-1f3a4-twemoji	0ff34e65679d84044089ec970c3ef6cdecb3125f995d4f71a76a360b28136745
1F9D1-1F3FE-200D-2764-FE0F-200D-1F9D1-1F3FF-openmoji	79e4536e7f6c7d134f402bc3be97689d4b7bd4e3d0a9ef8ac2b8f62b1c68b4d7
1F91C-1F3FE-openmoji	423416e987e304164fa92a0f83b7110d618e7c827ce6d617ba53508b98b77be2
1F408-openmoji	be589f1dd760147470048b1ab537b3b35df555d2ec9ba6582e539b2cfb65d181
1f937-1f3fb-200d-2640-fe0f-twemoji	3a6e030cc4745ea273ee462f97106232a61dc8e89f69716cee4cb49563081f4a
1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc-twemoji	0434329ca365ecaf7ddb18f43337b4a0d1b773e009146e70f0f2b0c9c2cc5d40
1f469-200d-1f466-200d-1f466-twemoji	122dd11efe5bf61cb8d35860af0d97521f6fd91a19850faec160a3e1aa8c8683
E313-openmoji	3f74f646e82e1af2f299ef6378b25efaf6de133de076d3f8402bdc3160b3757b
1F9D1-1F3FE-200D-1F9B1-openmoji	64b05750003f81379f4014ada80c285c22e8e8c32fb305aee7fc75a76b513811
1f469-1f3fc-200d-1f692-twemoji	2dfe152eab05cad3d847ce3fcabe0ab02513a9d75375fe89aba25536d071f626
1f469-1f3fe-200d-1f9b3-twemoji	446f76d0f65d79ed92a42b9dd3b5e814ee816a351ada679410fea012d2547d2f
1f469-1f3fd-200d-1f692-twemoji	2dfe152eab05cad3d847ce3fcabe0ab02513a9d75375fe89aba25536d071f626
1f471-1f3fd-200d-2642-fe0f-twemoji	a25daff98b78e4355533d2563339cd361ea2e8f3924c985656f5690c9063cf13
emoji_u1f9d6_200d_2640-noto-emoji	7cf8d03eada64d31be674936b320002e1390ef6dcbe7fa20ee9e12f7af725706
1f5e8-twemoji	2accfcd6d164de316e171c008c65c651f06f6a09d478930c64da1d36a9892c4c
emoji_u1f4ba-noto-emoji	a8af58c3ae9b1106e99ce7b952abf6a3dbd8cd971cc4e0adfe33a9c63c3102ac
1f469-200d-1f393-twemoji	74b2254df98a1596f9c8f16294915fca6179dbbd87b62c36101c5d3a07c25e46
1F91F-1F3FF-openmoji	596a1bfd31d2d4c8b252e9ecbaf027f0727dc6fb82f02e269ceea01c0ad69542
emoji_u1f9d6_1f3fc_200d_2642-noto-emoji	cc9b21fd7fe9c24328647e68ba37b97934d21603ccacace7bba707b5acb74d69
4777436774402478859_a_lower	0e8e0ee35f0ed54bbd1cfb60cb16245a260412b070ec5d3a0ffc352e637bd947
2481503450421086241_d_lower	3da406b9244af9252cb06c051ce362a8f054f72d90c40de4f94527f22ce3cae5
15711821863845364405_FL006Dh_upper	5df365741e735b72c87f11332195900b80c3a1156c56d6b5c06248226038013a
14540944418821785741_B_upper	dbe8e24f3f16fa4fdb5aa2d0c4f83930cc1505f61a49f2291fb6472cb602ed4a
9802975841683686332_V_upper	350fe438d18b7c1141e1575bdf14194d791438e86fcea0096e70265cf373db95
17223991348574196512_X_upper	1d63f894cf611059fc099d4fbbeb04ea3807e6759a24c63920deee290819d28d
16568703632339963666_H_upper	5771bf0a56639fd8a30f415b5f7404514bec7441c258c32b9294bafaf47d2db0
